GO_ID	GO_Name	GO_Category	Enrichment	p_uncorrected	p_fdr_bh	Study_Count	Study_Total	Pop_Count	Pop_Total	Study_Genes	Depth
GO:0072594	establishment of protein localization to organelle	BP	e	0.48064630296784827	1.0	1	28	5	230	UBL4A	4
GO:0006163	purine nucleotide metabolic process	BP	e	0.48064630296784827	1.0	1	28	5	230	FAM3A	8
GO:0051239	regulation of multicellular organismal process	BP	e	0.7812025773274239	1.0	5	28	36	230	FLNA,GDI1,HTR2C,PLXNA3,TRPC5	3
GO:0048522	positive regulation of cellular process	BP	e	0.8299547852276952	1.0	10	28	75	230	EMD,FLNA,GDI1,GPC3,HTR2C,MID2,NAP1L2,PLXNA3,TAFAZZIN,TRPC5	4
GO:0048518	positive regulation of biological process	BP	e	0.8307571170065915	1.0	10	28	76	230	EMD,FLNA,GDI1,GPC3,HTR2C,MID2,NAP1L2,PLXNA3,TAFAZZIN,TRPC5	3
GO:0065007	biological regulation	BP	e	0.8337951759701396	1.0	19	28	148	230	ATP6AP1,EMD,FAM3A,FAM50A,FLNA,GDI1,GPC3,GPC4,HTR2C,IL1RAPL2,KDM6A,MID2,NAP1L2,PLXNA3,RPL10,TAFAZZIN,TRPC5,TSC22D3,UBL4A	1
GO:0051247	positive regulation of protein metabolic process	BP	e	1.0	1.0	1	28	8	230	GPC3	7
GO:0009719	response to endogenous stimulus	BP	e	1.0	1.0	1	28	7	230	EMD	2
GO:0006996	organelle organization	BP	e	1.0	1.0	4	28	31	230	DIAPH2,FAM3A,FLNA,TAFAZZIN	4
GO:0045087	innate immune response	BP	e	1.0	1.0	1	28	8	230	MID2	7
GO:0120036	plasma membrane bounded cell projection organization	BP	e	0.6625486126124536	1.0	2	28	13	230	FLNA,PLXNA3	5
GO:0009968	negative regulation of signal transduction	BP	e	0.6625486126124536	1.0	2	28	13	230	EMD,GPC3	6
GO:0010648	negative regulation of cell communication	BP	e	0.6625486126124536	1.0	2	28	13	230	EMD,GPC3	5
GO:0080134	regulation of response to stress	BP	e	0.681807624795862	1.0	2	28	14	230	FAM3A,GDI1	4
GO:0009605	response to external stimulus	BP	e	0.7110156242576475	1.0	3	28	19	230	FAM3A,GPC3,MID2	2
GO:0002376	immune system process	BP	e	0.7184723037791723	1.0	3	28	20	230	FAM3A,GDI1,MID2	1
GO:0051240	positive regulation of multicellular organismal process	BP	e	0.7184723037791723	1.0	3	28	20	230	FLNA,GDI1,TRPC5	4
GO:0044087	regulation of cellular component biogenesis	BP	e	0.7184723037791723	1.0	3	28	20	230	FLNA,GPC4,IL1RAPL2	4
GO:0008285	negative regulation of cell population proliferation	BP	e	0.6282708973032902	1.0	2	28	11	230	EMD,GPC3	5
GO:0048731	system development	BP	e	0.6444732865864593	1.0	2	28	12	230	IL1RAPL2,TRPC5	3
GO:0009628	response to abiotic stimulus	BP	e	0.6444732865864593	1.0	2	28	12	230	ATP6AP1,TSC22D3	2
GO:0006955	immune response	BP	e	0.6625486126124536	1.0	2	28	13	230	FAM3A,MID2	2
GO:0023057	negative regulation of signaling	BP	e	0.6625486126124536	1.0	2	28	13	230	EMD,GPC3	4
GO:0019637	organophosphate metabolic process	BP	e	0.6625486126124536	1.0	2	28	13	230	FAM3A,TAFAZZIN	4
GO:0030030	cell projection organization	BP	e	0.6625486126124536	1.0	2	28	13	230	FLNA,PLXNA3	4
GO:0006629	lipid metabolic process	BP	e	0.6625486126124536	1.0	2	28	13	230	FAAH2,TAFAZZIN	4
GO:0009888	tissue development	BP	e	0.545276985265183	1.0	1	28	6	230	GPC3	3
GO:0043269	regulation of monoatomic ion transport	BP	e	0.545276985265183	1.0	1	28	6	230	FLNA	5
GO:0050793	regulation of developmental process	BP	e	0.552425854193646	1.0	5	28	31	230	GDI1,HTR2C,NAP1L2,PLXNA3,TRPC5	3
GO:0007165	signal transduction	BP	e	0.6199800327356295	1.0	7	28	48	230	FLNA,GDI1,GPC3,GPC4,HTR2C,IL1RAPL2,PLXNA3	4
GO:1901135	carbohydrate derivative metabolic process	BP	e	0.6282708973032902	1.0	2	28	11	230	ALG13,FAM3A	3
GO:0007155	cell adhesion	BP	e	0.6282708973032902	1.0	2	28	11	230	FLNA,GPC4	2
GO:0006508	proteolysis	BP	e	0.6282708973032902	1.0	2	28	11	230	ALG13,UBL4A	5
GO:0033043	regulation of organelle organization	BP	e	0.6282708973032902	1.0	2	28	11	230	FLNA,PLXNA3	5
GO:0023052	signaling	BP	e	1.0	1.0	1	28	8	230	HTR2C	3
GO:0006066	alcohol metabolic process	BP	e	1.0	1.0	1	28	7	230	TKTL1	4
GO:1902531	regulation of intracellular signal transduction	BP	e	1.0	1.0	3	28	24	230	FLNA,HTR2C,MID2	6
GO:0065009	regulation of molecular function	BP	e	1.0	1.0	1	28	8	230	FLNA	2
GO:0051649	establishment of localization in cell	BP	e	1.0	1.0	2	28	15	230	ATP6AP1,GDI1	3
GO:0007267	cell-cell signaling	BP	e	1.0	1.0	1	28	8	230	HTR2C	4
GO:0070925	organelle assembly	BP	e	1.0	1.0	1	28	8	230	FLNA	5
GO:0009895	negative regulation of catabolic process	BP	e	1.0	1.0	1	28	7	230	FLNA	6
GO:0009117	nucleotide metabolic process	BP	e	1.0	1.0	1	28	7	230	FAM3A	7
GO:0043436	oxoacid metabolic process	BP	e	1.0	1.0	1	28	7	230	FAAH2	5
GO:0006915	apoptotic process	BP	e	1.0	1.0	1	28	7	230	TRPC5	4
GO:0031175	neuron projection development	BP	e	1.0	1.0	1	28	8	230	PLXNA3	6
GO:0060627	regulation of vesicle-mediated transport	BP	e	1.0	1.0	1	28	8	230	GPC3	5
GO:0006082	organic acid metabolic process	BP	e	1.0	1.0	1	28	7	230	FAAH2	4
GO:0012501	programmed cell death	BP	e	1.0	1.0	1	28	7	230	TRPC5	3
GO:0007610	behavior	BP	e	1.0	1.0	1	28	7	230	HTR2C	2
GO:0008219	cell death	BP	e	1.0	1.0	1	28	7	230	TRPC5	2
GO:0000226	microtubule cytoskeleton organization	BP	e	1.0	1.0	1	28	7	230	FLNA	6
GO:0072521	purine-containing compound metabolic process	BP	e	1.0	1.0	1	28	7	230	FAM3A	3
GO:0007154	cell communication	BP	e	1.0	1.0	1	28	8	230	HTR2C	2
GO:0008283	cell population proliferation	BP	e	1.0	1.0	1	28	7	230	GPC3	2
GO:1903047	mitotic cell cycle process	BP	e	1.0	1.0	1	28	8	230	FLNA	3
GO:0044057	regulation of system process	BP	e	1.0	1.0	1	28	7	230	HTR2C	4
GO:0019752	carboxylic acid metabolic process	BP	e	1.0	1.0	1	28	7	230	FAAH2	6
GO:0030155	regulation of cell adhesion	BP	e	1.0	1.0	1	28	7	230	FLNA	4
GO:0007010	cytoskeleton organization	BP	e	1.0	1.0	2	28	15	230	DIAPH2,FLNA	5
GO:0050778	positive regulation of immune response	BP	e	1.0	1.0	1	28	7	230	GDI1	5
GO:0016192	vesicle-mediated transport	BP	e	0.25240885525940643	1.0	2	28	8	230	ATP6AP1,GDI1	4
GO:0048585	negative regulation of response to stimulus	BP	e	0.26209817238760813	1.0	4	28	19	230	EMD,FAM3A,GPC3,PLXNA3	4
GO:0042127	regulation of cell population proliferation	BP	e	0.26209817238760813	1.0	4	28	19	230	EMD,FLNA,GPC3,TRPC5	4
GO:0009966	regulation of signal transduction	BP	e	0.27370209125865375	1.0	7	28	38	230	EMD,FLNA,GDI1,GPC3,GPC4,HTR2C,MID2	5
GO:0009056	catabolic process	BP	e	0.2791223851039247	1.0	4	28	20	230	DNASE1L1,FAAH2,TKTL1,UBL4A	3
GO:0051094	positive regulation of developmental process	BP	e	0.2791223851039247	1.0	4	28	20	230	GDI1,HTR2C,NAP1L2,TRPC5	4
GO:0010646	regulation of cell communication	BP	e	0.29606551530220826	1.0	7	28	41	230	EMD,FLNA,GDI1,GPC3,GPC4,HTR2C,MID2	4
GO:0023051	regulation of signaling	BP	e	0.29606551530220826	1.0	7	28	41	230	EMD,FLNA,GDI1,GPC3,GPC4,HTR2C,MID2	3
GO:0031347	regulation of defense response	BP	e	0.25240885525940643	1.0	2	28	8	230	FAM3A,GDI1	5
GO:0005975	carbohydrate metabolic process	BP	e	0.25240885525940643	1.0	2	28	8	230	FAM3A,TKTL1	4
GO:0008284	positive regulation of cell population proliferation	BP	e	0.25240885525940643	1.0	2	28	8	230	FLNA,TRPC5	5
GO:0010720	positive regulation of cell development	BP	e	0.25240885525940643	1.0	2	28	8	230	GDI1,TRPC5	6
GO:0045088	regulation of innate immune response	BP	e	0.25240885525940643	1.0	2	28	8	230	FAM3A,GDI1	6
GO:0006397	mRNA processing	BP	e	0.25240885525940643	1.0	2	28	8	230	FAM50A,NCBP2L	8
GO:0002831	regulation of response to biotic stimulus	BP	e	0.25240885525940643	1.0	2	28	8	230	FAM3A,GDI1	4
GO:0098609	cell-cell adhesion	BP	e	0.25240885525940643	1.0	2	28	8	230	FLNA,GPC4	3
GO:0009617	response to bacterium	BP	e	0.2291247389405734	1.0	1	28	2	230	GPC3	5
GO:0034142	toll-like receptor 4 signaling pathway	BP	e	0.2291247389405734	1.0	1	28	2	230	GDI1	13
GO:0051225	spindle assembly	BP	e	0.2291247389405734	1.0	1	28	2	230	FLNA	8
GO:0015711	organic anion transport	BP	e	0.2291247389405734	1.0	1	28	2	230	SLC10A3	4
GO:0071453	cellular response to oxygen levels	BP	e	0.2291247389405734	1.0	1	28	2	230	ATP6AP1	4
GO:0016052	carbohydrate catabolic process	BP	e	0.2291247389405734	1.0	1	28	2	230	TKTL1	5
GO:0042221	response to chemical	BP	e	0.24790681721447194	1.0	4	28	18	230	ATP6AP1,FAM3A,GDI1,SLC10A3	2
GO:0009057	macromolecule catabolic process	BP	e	0.25240885525940643	1.0	2	28	8	230	DNASE1L1,UBL4A	4
GO:0006970	response to osmotic stress	BP	e	0.2291247389405734	1.0	1	28	2	230	TSC22D3	3
GO:0009743	response to carbohydrate	BP	e	0.2291247389405734	1.0	1	28	2	230	FAM3A	4
GO:0043266	regulation of potassium ion transport	BP	e	0.2291247389405734	1.0	1	28	2	230	FLNA	7
GO:0007281	germ cell development	BP	e	0.2291247389405734	1.0	1	28	2	230	DIAPH2	4
GO:0016197	endosomal transport	BP	e	0.2291247389405734	1.0	1	28	2	230	ATP6AP1	5
GO:0042596	fear response	BP	e	0.2291247389405734	1.0	1	28	2	230	HTR2C	4
GO:0001667	ameboidal-type cell migration	BP	e	0.2291247389405734	1.0	1	28	2	230	GPC3	4
GO:0030099	myeloid cell differentiation	BP	e	0.2291247389405734	1.0	1	28	2	230	GPC3	4
GO:0001568	blood vessel development	BP	e	0.2291247389405734	1.0	1	28	2	230	GPC3	3
GO:0061951	establishment of protein localization to plasma membrane	BP	e	0.2291247389405734	1.0	1	28	2	230	ATP6AP1	5
GO:0023061	signal release	BP	e	0.2291247389405734	1.0	1	28	2	230	FAM3A	6
GO:0009141	nucleoside triphosphate metabolic process	BP	e	0.2291247389405734	1.0	1	28	2	230	FAM3A	7
GO:0044380	protein localization to cytoskeleton	BP	e	0.2291247389405734	1.0	1	28	2	230	MID2	5
GO:0046471	phosphatidylglycerol metabolic process	BP	e	0.2291247389405734	1.0	1	28	2	230	TAFAZZIN	7
GO:0046889	positive regulation of lipid biosynthetic process	BP	e	0.2291247389405734	1.0	1	28	2	230	HTR2C	8
GO:0002832	negative regulation of response to biotic stimulus	BP	e	0.2291247389405734	1.0	1	28	2	230	FAM3A	5
GO:0072698	protein localization to microtubule cytoskeleton	BP	e	0.2291247389405734	1.0	1	28	2	230	MID2	6
GO:0001676	long-chain fatty acid metabolic process	BP	e	0.2291247389405734	1.0	1	28	2	230	FAAH2	9
GO:0048675	axon extension	BP	e	0.2291247389405734	1.0	1	28	2	230	PLXNA3	5
GO:1900180	regulation of protein localization to nucleus	BP	e	0.2291247389405734	1.0	1	28	2	230	FLNA	5
GO:0097035	regulation of membrane lipid distribution	BP	e	0.2291247389405734	1.0	1	28	2	230	TRPC5	5
GO:0002009	morphogenesis of an epithelium	BP	e	0.2291247389405734	1.0	1	28	2	230	GPC3	4
GO:0045332	phospholipid translocation	BP	e	0.2291247389405734	1.0	1	28	2	230	TRPC5	7
GO:0051258	protein polymerization	BP	e	0.2291247389405734	1.0	1	28	2	230	DIAPH2	6
GO:0045824	negative regulation of innate immune response	BP	e	0.2291247389405734	1.0	1	28	2	230	FAM3A	7
GO:0007264	small GTPase-mediated signal transduction	BP	e	0.2291247389405734	1.0	1	28	2	230	GDI1	7
GO:0072527	pyrimidine-containing compound metabolic process	BP	e	0.2291247389405734	1.0	1	28	2	230	TKTL1	3
GO:0048640	negative regulation of developmental growth	BP	e	0.2291247389405734	1.0	1	28	2	230	PLXNA3	5
GO:0043113	receptor clustering	BP	e	0.2291247389405734	1.0	1	28	2	230	FLNA	5
GO:0062013	positive regulation of small molecule metabolic process	BP	e	0.2291247389405734	1.0	1	28	2	230	TAFAZZIN	6
GO:0070525	tRNA threonylcarbamoyladenosine metabolic process	BP	e	0.2291247389405734	1.0	1	28	2	230	LAGE3	8
GO:0006893	Golgi to plasma membrane transport	BP	e	0.2291247389405734	1.0	1	28	2	230	GDI1	7
GO:0006356	regulation of transcription by RNA polymerase I	BP	e	0.2291247389405734	1.0	1	28	2	230	FLNA	10
GO:0099560	synaptic membrane adhesion	BP	e	0.2291247389405734	1.0	1	28	2	230	GPC4	4
GO:0060560	developmental growth involved in morphogenesis	BP	e	0.2291247389405734	1.0	1	28	2	230	PLXNA3	3
GO:0090307	mitotic spindle assembly	BP	e	0.2291247389405734	1.0	1	28	2	230	FLNA	9
GO:0051453	regulation of intracellular pH	BP	e	0.2291247389405734	1.0	1	28	2	230	ATP6AP1	7
GO:1990000	amyloid fibril formation	BP	e	0.2291247389405734	1.0	1	28	2	230	EMD	5
GO:0046890	regulation of lipid biosynthetic process	BP	e	0.2291247389405734	1.0	1	28	2	230	HTR2C	7
GO:0070848	response to growth factor	BP	e	0.2291247389405734	1.0	1	28	2	230	EMD	3
GO:1903561	extracellular vesicle	CC	e	0.2791223851039247	1.0	4	28	20	230	ATP6AP1,FLNA,GPC4,MID2	5
GO:0043230	extracellular organelle	CC	e	0.2791223851039247	1.0	4	28	20	230	ATP6AP1,FLNA,GPC4,MID2	3
GO:0065010	extracellular membrane-bounded organelle	CC	e	0.2791223851039247	1.0	4	28	20	230	ATP6AP1,FLNA,GPC4,MID2	4
GO:0099080	supramolecular complex	CC	e	0.3201072920215849	1.0	4	28	22	230	DIAPH2,EMD,FLNA,MID2	2
GO:0044391	ribosomal subunit	CC	e	0.3237936306496258	1.0	1	28	3	230	RPL10	3
GO:0031984	organelle subcompartment	CC	e	0.3237936306496258	1.0	1	28	3	230	EMD	2
GO:0005788	endoplasmic reticulum lumen	CC	e	0.3237936306496258	1.0	1	28	3	230	GPC3	5
GO:0035097	histone methyltransferase complex	CC	e	0.3237936306496258	1.0	1	28	3	230	KDM6A	5
GO:0098802	plasma membrane signaling receptor complex	CC	e	0.2291247389405734	1.0	1	28	2	230	FLNA	4
GO:0034703	cation channel complex	CC	e	0.2291247389405734	1.0	1	28	2	230	TRPC5	5
GO:0005840	ribosome	CC	e	0.2291247389405734	1.0	1	28	2	230	RPL10	5
GO:0015934	large ribosomal subunit	CC	e	0.2291247389405734	1.0	1	28	2	230	RPL10	4
GO:0031974	membrane-enclosed lumen	CC	e	0.26209817238760813	1.0	4	28	19	230	DNASE1L1,GPC3,GPC4,TAFAZZIN	2
GO:0070013	intracellular organelle lumen	CC	e	0.26209817238760813	1.0	4	28	19	230	DNASE1L1,GPC3,GPC4,TAFAZZIN	4
GO:0043233	organelle lumen	CC	e	0.26209817238760813	1.0	4	28	19	230	DNASE1L1,GPC3,GPC4,TAFAZZIN	3
GO:0070062	extracellular exosome	CC	e	0.2791223851039247	1.0	4	28	20	230	ATP6AP1,FLNA,GPC4,MID2	6
GO:0043204	perikaryon	CC	e	0.2291247389405734	1.0	1	28	2	230	FLNA	2
GO:1904949	ATPase complex	CC	e	0.2291247389405734	1.0	1	28	2	230	ATP6AP1	3
GO:0009897	external side of plasma membrane	CC	e	0.2291247389405734	1.0	1	28	2	230	GPC4	3
GO:0022626	cytosolic ribosome	CC	e	0.2291247389405734	1.0	1	28	2	230	RPL10	6
GO:0005758	mitochondrial intermembrane space	CC	e	0.2291247389405734	1.0	1	28	2	230	TAFAZZIN	6
GO:0061695	transferase complex, transferring phosphorus-containing groups	CC	e	0.2291247389405734	1.0	1	28	2	230	ALG13	4
GO:0022625	cytosolic large ribosomal subunit	CC	e	0.2291247389405734	1.0	1	28	2	230	RPL10	5
GO:0090665	glycoprotein complex	CC	e	0.2291247389405734	1.0	1	28	2	230	FLNA	2
GO:0031968	organelle outer membrane	CC	e	0.2042347242140698	1.0	2	28	7	230	EMD,TAFAZZIN	5
GO:0005730	nucleolus	CC	e	0.2042347242140698	1.0	2	28	7	230	DIAPH2,FLNA	5
GO:0005789	endoplasmic reticulum membrane	CC	e	0.2042347242140698	1.0	2	28	7	230	ALG13,ATP6AP1	4
GO:0019867	outer membrane	CC	e	0.2042347242140698	1.0	2	28	7	230	EMD,TAFAZZIN	3
GO:0005575	cellular_component	CC	e	0.2278639834275445	1.0	28	28	216	230	ALG13,ATP6AP1,DIAPH2,DNASE1L1,EMD,FAAH2,FAM3A,FAM50A,FLNA,GDI1,GPC3,GPC4,HTR2C,IL1RAPL2,KDM6A,LAGE3,MID2,NAP1L2,NCBP2L,PLXNA3,RPL10,SLC10A3,TAFAZZIN,TKTL1,TRPC5,TSC22D3,UBL4A,ZMAT1	0
GO:0098793	presynapse	CC	e	0.2291247389405734	1.0	1	28	2	230	TRPC5	2
GO:0030018	Z disc	CC	e	0.2291247389405734	1.0	1	28	2	230	FLNA	2
GO:0031970	organelle envelope lumen	CC	e	0.2291247389405734	1.0	1	28	2	230	TAFAZZIN	5
GO:0005911	cell-cell junction	CC	e	0.545276985265183	1.0	1	28	6	230	FLNA	4
GO:0015629	actin cytoskeleton	CC	e	0.545276985265183	1.0	1	28	6	230	FLNA	6
GO:0030424	axon	CC	e	0.545276985265183	1.0	1	28	6	230	GDI1	5
GO:0005773	vacuole	CC	e	0.545276985265183	1.0	1	28	6	230	GPC3	5
GO:0000323	lytic vacuole	CC	e	0.545276985265183	1.0	1	28	6	230	GPC3	6
GO:0012505	endomembrane system	CC	e	0.545276985265183	1.0	1	28	6	230	ATP6AP1	2
GO:0000139	Golgi membrane	CC	e	0.545276985265183	1.0	1	28	6	230	ATP6AP1	5
GO:0005741	mitochondrial outer membrane	CC	e	0.545276985265183	1.0	1	28	6	230	TAFAZZIN	6
GO:0098852	lytic vacuole membrane	CC	e	0.48064630296784827	1.0	1	28	5	230	ATP6AP1	6
GO:0098797	plasma membrane protein complex	CC	e	0.48064630296784827	1.0	1	28	5	230	FLNA	3
GO:0005774	vacuolar membrane	CC	e	0.48064630296784827	1.0	1	28	5	230	ATP6AP1	5
GO:0005813	centrosome	CC	e	0.48064630296784827	1.0	1	28	5	230	EMD	3
GO:0120025	plasma membrane bounded cell projection	CC	e	0.519534529798619	1.0	4	28	25	230	FLNA,GDI1,HTR2C,TRPC5	3
GO:0042995	cell projection	CC	e	0.519534529798619	1.0	4	28	25	230	FLNA,GDI1,HTR2C,TRPC5	2
GO:0043227	membrane-bounded organelle	CC	e	0.5415656696856469	1.0	19	28	143	230	ALG13,ATP6AP1,DIAPH2,DNASE1L1,EMD,FAM50A,FLNA,GDI1,GPC3,GPC4,KDM6A,LAGE3,MID2,NAP1L2,RPL10,TAFAZZIN,TSC22D3,UBL4A,ZMAT1	3
GO:0005925	focal adhesion	CC	e	0.545276985265183	1.0	1	28	6	230	FLNA	5
GO:0005819	spindle	CC	e	0.40720234581178655	1.0	1	28	4	230	EMD	5
GO:0034774	secretory granule lumen	CC	e	0.40720234581178655	1.0	1	28	4	230	DNASE1L1	6
GO:0031965	nuclear membrane	CC	e	0.40720234581178655	1.0	1	28	4	230	EMD	4
GO:0005635	nuclear envelope	CC	e	0.40720234581178655	1.0	1	28	4	230	EMD	3
GO:0060205	cytoplasmic vesicle lumen	CC	e	0.40720234581178655	1.0	1	28	4	230	DNASE1L1	5
GO:0098794	postsynapse	CC	e	0.40720234581178655	1.0	1	28	4	230	FLNA	2
GO:0005765	lysosomal membrane	CC	e	0.48064630296784827	1.0	1	28	5	230	ATP6AP1	7
GO:0031967	organelle envelope	CC	e	0.48064630296784827	1.0	1	28	5	230	EMD	2
GO:0034702	monoatomic ion channel complex	CC	e	0.3237936306496258	1.0	1	28	3	230	TRPC5	4
GO:0030496	midbody	CC	e	0.3237936306496258	1.0	1	28	3	230	GDI1	2
GO:0005811	lipid droplet	CC	e	0.3237936306496258	1.0	1	28	3	230	FAAH2	5
GO:0098562	cytoplasmic side of membrane	CC	e	0.3237936306496258	1.0	1	28	3	230	ALG13	3
GO:0030054	cell junction	CC	e	0.33360104508096855	1.0	5	28	26	230	ATP6AP1,FLNA,GPC4,HTR2C,IL1RAPL2	2
GO:0019866	organelle inner membrane	CC	e	0.34926770697430143	1.0	2	28	10	230	EMD,TAFAZZIN	4
GO:0031983	vesicle lumen	CC	e	0.40720234581178655	1.0	1	28	4	230	DNASE1L1	4
GO:0034708	methyltransferase complex	CC	e	0.40720234581178655	1.0	1	28	4	230	KDM6A	4
GO:0005768	endosome	CC	e	1.0	1.0	1	28	8	230	DIAPH2	7
GO:0016604	nuclear body	CC	e	1.0	1.0	1	28	8	230	LAGE3	5
GO:0010008	endosome membrane	CC	e	1.0	1.0	1	28	8	230	ATP6AP1	6
GO:0048471	perinuclear region of cytoplasm	CC	e	1.0	1.0	1	28	7	230	FLNA	2
GO:0098588	bounding membrane of organelle	CC	e	1.0	1.0	3	28	23	230	ATP6AP1,EMD,TAFAZZIN	4
GO:1990904	ribonucleoprotein complex	CC	e	1.0	1.0	1	28	8	230	RPL10	2
GO:0030055	cell-substrate junction	CC	e	1.0	1.0	1	28	8	230	FLNA	4
GO:0016020	membrane	CC	e	0.6876034951995112	1.0	15	28	112	230	ALG13,ATP6AP1,EMD,FAAH2,FLNA,GPC3,GPC4,HTR2C,IL1RAPL2,PLXNA3,RPL10,SLC10A3,TAFAZZIN,TRPC5,UBL4A	2
GO:0110165	cellular anatomical structure	CC	e	0.7052915421122135	1.0	27	28	212	230	ALG13,ATP6AP1,DIAPH2,DNASE1L1,EMD,FAAH2,FAM3A,FAM50A,FLNA,GDI1,GPC3,GPC4,HTR2C,IL1RAPL2,KDM6A,LAGE3,MID2,NAP1L2,PLXNA3,RPL10,SLC10A3,TAFAZZIN,TKTL1,TRPC5,TSC22D3,UBL4A,ZMAT1	1
GO:0031982	vesicle	CC	e	0.7812025773274239	1.0	5	28	36	230	ATP6AP1,DIAPH2,FLNA,GPC4,MID2	4
GO:0005886	plasma membrane	CC	e	0.8228555080002335	1.0	8	28	62	230	ATP6AP1,FLNA,GPC3,GPC4,HTR2C,IL1RAPL2,PLXNA3,TRPC5	3
GO:0043226	organelle	CC	e	0.8297240463547764	1.0	20	28	157	230	ALG13,ATP6AP1,DIAPH2,DNASE1L1,EMD,FAAH2,FAM50A,FLNA,GDI1,GPC3,GPC4,KDM6A,LAGE3,MID2,NAP1L2,RPL10,TAFAZZIN,TSC22D3,UBL4A,ZMAT1	2
GO:0005737	cytoplasm	CC	e	0.836971936758246	1.0	12	28	91	230	ALG13,DIAPH2,EMD,FLNA,GDI1,LAGE3,MID2,RPL10,TAFAZZIN,TKTL1,TSC22D3,UBL4A	2
GO:0005634	nucleus	CC	e	1.0	1.0	12	28	96	230	DNASE1L1,EMD,FAM50A,FLNA,GPC4,KDM6A,LAGE3,NAP1L2,RPL10,TSC22D3,UBL4A,ZMAT1	5
GO:0140535	intracellular protein-containing complex	CC	e	1.0	1.0	1	28	7	230	NCBP2L	2
GO:0005764	lysosome	CC	e	0.545276985265183	1.0	1	28	6	230	GPC3	7
GO:0005815	microtubule organizing center	CC	e	0.545276985265183	1.0	1	28	6	230	EMD	2
GO:0005654	nucleoplasm	CC	e	0.5774364056732504	1.0	5	28	34	230	EMD,FAM50A,KDM6A,LAGE3,UBL4A	2
GO:0043228	membraneless organelle	CC	e	0.630524768839464	1.0	7	28	50	230	DIAPH2,EMD,FAAH2,FLNA,LAGE3,MID2,RPL10	3
GO:0043232	intracellular membraneless organelle	CC	e	0.630524768839464	1.0	7	28	50	230	DIAPH2,EMD,FAAH2,FLNA,LAGE3,MID2,RPL10	4
GO:0140513	nuclear protein-containing complex	CC	e	0.6625486126124536	1.0	2	28	13	230	FLNA,KDM6A	2
GO:0043229	intracellular organelle	CC	e	0.6709445533735994	1.0	20	28	152	230	ALG13,ATP6AP1,DIAPH2,DNASE1L1,EMD,FAAH2,FAM50A,FLNA,GDI1,GPC3,GPC4,KDM6A,LAGE3,MID2,NAP1L2,RPL10,TAFAZZIN,TSC22D3,UBL4A,ZMAT1	3
GO:0043231	intracellular membrane-bounded organelle	CC	e	0.6825825828000769	1.0	18	28	136	230	ALG13,ATP6AP1,DIAPH2,DNASE1L1,EMD,FAM50A,FLNA,GDI1,GPC3,GPC4,KDM6A,LAGE3,NAP1L2,RPL10,TAFAZZIN,TSC22D3,UBL4A,ZMAT1	4
GO:0001662	behavioral fear response	BP	e	0.2291247389405734	1.0	1	28	2	230	HTR2C	5
GO:0002220	innate immune response activating cell surface receptor signaling pathway	BP	e	0.2291247389405734	1.0	1	28	2	230	GDI1	10
GO:0009165	nucleotide biosynthetic process	BP	e	0.2291247389405734	1.0	1	28	2	230	FAM3A	8
GO:0033555	multicellular organismal response to stress	BP	e	0.2291247389405734	1.0	1	28	2	230	HTR2C	3
GO:0072522	purine-containing compound biosynthetic process	BP	e	0.2291247389405734	1.0	1	28	2	230	FAM3A	4
GO:0070228	regulation of lymphocyte apoptotic process	BP	e	0.2291247389405734	1.0	1	28	2	230	TSC22D3	7
GO:0031348	negative regulation of defense response	BP	e	0.2291247389405734	1.0	1	28	2	230	FAM3A	6
GO:0007626	locomotory behavior	BP	e	0.2291247389405734	1.0	1	28	2	230	HTR2C	3
GO:0010810	regulation of cell-substrate adhesion	BP	e	0.2291247389405734	1.0	1	28	2	230	FLNA	5
