Gene	GO_ID	GO_Name	GO_Category	Evidence	In_X_Selection	In_All_X
HSD17B10	GO:0106281	chenodeoxycholate 7-alpha-dehydrogenase (NAD+) activity	Function	IEA	True	True
HSD17B10	GO:0106282	isoursodeoxycholate 7-beta-dehydrogenase (NAD+) activity	Function	IDA	True	True
HSD17B10	GO:0106282	isoursodeoxycholate 7-beta-dehydrogenase (NAD+) activity	Function	IEA	True	True
HSD17B10	GO:0106283	ursodeoxycholate 7-beta-dehydrogenase (NAD+) activity	Function	IDA	True	True
HSD17B10	GO:0106283	ursodeoxycholate 7-beta-dehydrogenase (NAD+) activity	Function	IEA	True	True
HSD17B10	GO:1990180	mitochondrial tRNA 3'-end processing	Process	IDA	True	True
HCFC1	GO:0000122	negative regulation of transcription by RNA polymerase II	Process	ISS	True	True
HCFC1	GO:0000123	histone acetyltransferase complex	Component	IDA	True	True
HCFC1	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	Function	IEA	True	True
HCFC1	GO:0001835	blastocyst hatching	Process	IEA	True	True
HCFC1	GO:0003682	chromatin binding	Function	IDA	True	True
HCFC1	GO:0003713	transcription coactivator activity	Function	IBA	True	True
HCFC1	GO:0003713	transcription coactivator activity	Function	IMP	True	True
HCFC1	GO:0005515	protein binding	Function	IPI	True	True
HCFC1	GO:0005634	nucleus	Component	IDA	True	True
HCFC1	GO:0005634	nucleus	Component	IEA	True	True
HCFC1	GO:0005654	nucleoplasm	Component	IDA	True	True
HCFC1	GO:0005654	nucleoplasm	Component	TAS	True	True
HCFC1	GO:0005737	cytoplasm	Component	IDA	True	True
HCFC1	GO:0005737	cytoplasm	Component	IEA	True	True
HCFC1	GO:0006325	chromatin organization	Process	IEA	True	True
HCFC1	GO:0006338	chromatin remodeling	Process	IBA	True	True
HCFC1	GO:0006355	regulation of DNA-templated transcription	Process	IBA	True	True
HCFC1	GO:0006355	regulation of DNA-templated transcription	Process	IDA	True	True
HCFC1	GO:0010628	positive regulation of gene expression	Process	IDA	True	True
HCFC1	GO:0016020	membrane	Component	HDA	True	True
HCFC1	GO:0019046	release from viral latency	Process	IEA	True	True
HCFC1	GO:0019046	release from viral latency	Process	NAS	True	True
HCFC1	GO:0030674	protein-macromolecule adaptor activity	Function	IPI	True	True
HCFC1	GO:0031490	chromatin DNA binding	Function	IEA	True	True
HCFC1	GO:0032991	protein-containing complex	Component	IDA	True	True
HCFC1	GO:0035097	histone methyltransferase complex	Component	IBA	True	True
HCFC1	GO:0042802	identical protein binding	Function	IPI	True	True
HCFC1	GO:0043025	neuronal cell body	Component	IDA	True	True
HCFC1	GO:0043254	regulation of protein-containing complex assembly	Process	IDA	True	True
HCFC1	GO:0044545	NSL complex	Component	IDA	True	True
HCFC1	GO:0044665	MLL1/2 complex	Component	IPI	True	True
HCFC1	GO:0045296	cadherin binding	Function	HDA	True	True
HCFC1	GO:0045787	positive regulation of cell cycle	Process	TAS	True	True
HCFC1	GO:0045893	positive regulation of DNA-templated transcription	Process	IEA	True	True
HCFC1	GO:0045893	positive regulation of DNA-templated transcription	Process	IMP	True	True
HCFC1	GO:0045893	positive regulation of DNA-templated transcription	Process	NAS	True	True
HCFC1	GO:0045944	positive regulation of transcription by RNA polymerase II	Process	IDA	True	True
HCFC1	GO:0048188	Set1C/COMPASS complex	Component	IDA	True	True
HCFC1	GO:0048188	Set1C/COMPASS complex	Component	IEA	True	True
HCFC1	GO:0048188	Set1C/COMPASS complex	Component	IPI	True	True
HCFC1	GO:0050821	protein stabilization	Process	IDA	True	True
HCFC1	GO:0071339	MLL1 complex	Component	IDA	True	True
HCFC1	GO:0071339	MLL1 complex	Component	IEA	True	True
HCFC1	GO:0071339	MLL1 complex	Component	IPI	True	True
HCFC1	GO:0140297	DNA-binding transcription factor binding	Function	IPI	True	True
HNRNPH2	GO:0003676	nucleic acid binding	Function	IEA	True	True
HNRNPH2	GO:0003723	RNA binding	Function	HDA	True	True
HNRNPH2	GO:0003723	RNA binding	Function	IBA	True	True
HNRNPH2	GO:0003723	RNA binding	Function	IEA	True	True
HNRNPH2	GO:0003723	RNA binding	Function	TAS	True	True
HNRNPH2	GO:0005515	protein binding	Function	IPI	True	True
HNRNPH2	GO:0005634	nucleus	Component	IEA	True	True
HNRNPH2	GO:0005634	nucleus	Component	TAS	True	True
HNRNPH2	GO:0005654	nucleoplasm	Component	IBA	True	True
HNRNPH2	GO:0005654	nucleoplasm	Component	IDA	True	True
HNRNPH2	GO:0005654	nucleoplasm	Component	IEA	True	True
HNRNPH2	GO:0005654	nucleoplasm	Component	TAS	True	True
HNRNPH2	GO:0005829	cytosol	Component	IDA	True	True
HNRNPH2	GO:0016020	membrane	Component	HDA	True	True
HNRNPH2	GO:0043484	regulation of RNA splicing	Process	IBA	True	True
HNRNPH2	GO:1990904	ribonucleoprotein complex	Component	IBA	True	True
HNRNPH2	GO:1990904	ribonucleoprotein complex	Component	IDA	True	True
HNRNPH2	GO:1990904	ribonucleoprotein complex	Component	IEA	True	True
HTR2C	GO:0001587	Gq/11-coupled serotonin receptor activity	Function	IDA	True	True
HTR2C	GO:0001662	behavioral fear response	Process	IEA	True	True
HTR2C	GO:0001662	behavioral fear response	Process	ISS	True	True
HTR2C	GO:0004930	G protein-coupled receptor activity	Function	IEA	True	True
HTR2C	GO:0004993	G protein-coupled serotonin receptor activity	Function	IBA	True	True
HTR2C	GO:0004993	G protein-coupled serotonin receptor activity	Function	IDA	True	True
HTR2C	GO:0004993	G protein-coupled serotonin receptor activity	Function	IEA	True	True
HTR2C	GO:0005515	protein binding	Function	IPI	True	True
HTR2C	GO:0005886	plasma membrane	Component	IBA	True	True
HTR2C	GO:0005886	plasma membrane	Component	IDA	True	True
HTR2C	GO:0005886	plasma membrane	Component	IEA	True	True
HTR2C	GO:0005886	plasma membrane	Component	IMP	True	True
HTR2C	GO:0005886	plasma membrane	Component	TAS	True	True
HTR2C	GO:0006874	intracellular calcium ion homeostasis	Process	IDA	True	True
HTR2C	GO:0007165	signal transduction	Process	IEA	True	True
HTR2C	GO:0007186	G protein-coupled receptor signaling pathway	Process	IEA	True	True
HTR2C	GO:0007187	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	Process	IBA	True	True
HTR2C	GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	Process	IEA	True	True
HTR2C	GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	Process	ISS	True	True
HTR2C	GO:0007208	phospholipase C-activating serotonin receptor signaling pathway	Process	IBA	True	True
HTR2C	GO:0007208	phospholipase C-activating serotonin receptor signaling pathway	Process	IDA	True	True
HTR2C	GO:0007208	phospholipase C-activating serotonin receptor signaling pathway	Process	IDA	True	True
HTR2C	GO:0007208	phospholipase C-activating serotonin receptor signaling pathway	Process	IEA	True	True
HTR2C	GO:0007208	phospholipase C-activating serotonin receptor signaling pathway	Process	ISS	True	True
HTR2C	GO:0007210	serotonin receptor signaling pathway	Process	IBA	True	True
HTR2C	GO:0007268	chemical synaptic transmission	Process	IBA	True	True
HTR2C	GO:0007268	chemical synaptic transmission	Process	TAS	True	True
HTR2C	GO:0007626	locomotory behavior	Process	IEA	True	True
HTR2C	GO:0007631	feeding behavior	Process	IEA	True	True
HTR2C	GO:0007631	feeding behavior	Process	ISS	True	True
HTR2C	GO:0007631	feeding behavior	Process	TAS	True	True
HTR2C	GO:0010513	positive regulation of phosphatidylinositol biosynthetic process	Process	IDA	True	True
HTR2C	GO:0016020	membrane	Component	IEA	True	True
HTR2C	GO:0019934	cGMP-mediated signaling	Process	IDA	True	True
HTR2C	GO:0030425	dendrite	Component	IBA	True	True
HTR2C	GO:0030594	neurotransmitter receptor activity	Function	IBA	True	True
HTR2C	GO:0031644	regulation of nervous system process	Process	IEA	True	True
HTR2C	GO:0031644	regulation of nervous system process	Process	ISS	True	True
HTR2C	GO:0032098	regulation of appetite	Process	IEA	True	True
HTR2C	GO:0032098	regulation of appetite	Process	ISS	True	True
HTR2C	GO:0042802	identical protein binding	Function	IPI	True	True
HTR2C	GO:0043397	regulation of corticotropin-releasing hormone secretion	Process	IEA	True	True
HTR2C	GO:0043397	regulation of corticotropin-releasing hormone secretion	Process	ISS	True	True
HTR2C	GO:0045202	synapse	Component	IEA	True	True
HTR2C	GO:0045600	positive regulation of fat cell differentiation	Process	IEA	True	True
HTR2C	GO:0050850	positive regulation of calcium-mediated signaling	Process	IEA	True	True
HTR2C	GO:0051209	release of sequestered calcium ion into cytosol	Process	IBA	True	True
HTR2C	GO:0051209	release of sequestered calcium ion into cytosol	Process	IMP	True	True
HTR2C	GO:0051378	serotonin binding	Function	IDA	True	True
HTR2C	GO:0070374	positive regulation of ERK1 and ERK2 cascade	Process	IDA	True	True
HTR2C	GO:0071886	1-(4-iodo-2,5-dimethoxyphenyl)propan-2-amine binding	Function	IDA	True	True
HTR2C	GO:0098664	G protein-coupled serotonin receptor signaling pathway	Process	IDA	True	True
HTR2C	GO:0098666	G protein-coupled serotonin receptor complex	Component	IDA	True	True
HTR2C	GO:0099589	serotonin receptor activity	Function	IDA	True	True
HTR2C	GO:0099589	serotonin receptor activity	Function	IEA	True	True
IGSF1	GO:0002764	immune response-regulating signaling pathway	Process	IBA	True	True
IGSF1	GO:0005515	protein binding	Function	IPI	True	True
IGSF1	GO:0005576	extracellular region	Component	IEA	True	True
IGSF1	GO:0006355	regulation of DNA-templated transcription	Process	IDA	True	True
IGSF1	GO:0016020	membrane	Component	IBA	True	True
IGSF1	GO:0016020	membrane	Component	IDA	True	True
IGSF1	GO:0016020	membrane	Component	IEA	True	True
IGSF1	GO:0032926	negative regulation of activin receptor signaling pathway	Process	IDA	True	True
IGSF1	GO:0034711	inhibin binding	Function	IDA	True	True
IGSF1	GO:0038102	activin receptor antagonist activity	Function	IDA	True	True
IRAK1	GO:0000166	nucleotide binding	Function	IEA	True	True
IRAK1	GO:0001959	regulation of cytokine-mediated signaling pathway	Process	IMP	True	True
IRAK1	GO:0002224	toll-like receptor signaling pathway	Process	TAS	True	True
IRAK1	GO:0002376	immune system process	Process	IEA	True	True
IRAK1	GO:0002755	MyD88-dependent toll-like receptor signaling pathway	Process	TAS	True	True
IRAK1	GO:0004672	protein kinase activity	Function	IDA	True	True
IRAK1	GO:0004672	protein kinase activity	Function	IEA	True	True
IRAK1	GO:0004672	protein kinase activity	Function	TAS	True	True
IRAK1	GO:0004674	protein serine/threonine kinase activity	Function	EXP	True	True
IRAK1	GO:0004674	protein serine/threonine kinase activity	Function	IDA	True	True
IRAK1	GO:0004674	protein serine/threonine kinase activity	Function	IDA	True	True
IRAK1	GO:0004674	protein serine/threonine kinase activity	Function	IEA	True	True
IRAK1	GO:0004674	protein serine/threonine kinase activity	Function	TAS	True	True
IRAK1	GO:0005515	protein binding	Function	IPI	True	True
IRAK1	GO:0005524	ATP binding	Function	IEA	True	True
IRAK1	GO:0005634	nucleus	Component	IBA	True	True
IRAK1	GO:0005634	nucleus	Component	IEA	True	True
IRAK1	GO:0005654	nucleoplasm	Component	IDA	True	True
IRAK1	GO:0005737	cytoplasm	Component	IBA	True	True
IRAK1	GO:0005737	cytoplasm	Component	IC	True	True
IRAK1	GO:0005737	cytoplasm	Component	IEA	True	True
IRAK1	GO:0005811	lipid droplet	Component	IEA	True	True
IRAK1	GO:0005811	lipid droplet	Component	ISS	True	True
IRAK1	GO:0005829	cytosol	Component	IDA	True	True
IRAK1	GO:0005829	cytosol	Component	IEA	True	True
IRAK1	GO:0005829	cytosol	Component	TAS	True	True
IRAK1	GO:0005886	plasma membrane	Component	IBA	True	True
IRAK1	GO:0005886	plasma membrane	Component	TAS	True	True
IRAK1	GO:0006355	regulation of DNA-templated transcription	Process	IEA	True	True
IRAK1	GO:0007165	signal transduction	Process	IEA	True	True
IRAK1	GO:0007249	canonical NF-kappaB signal transduction	Process	IMP	True	True
IRAK1	GO:0007254	JNK cascade	Process	IEA	True	True
IRAK1	GO:0008063	Toll signaling pathway	Process	IBA	True	True
IRAK1	GO:0009986	cell surface	Component	IDA	True	True
IRAK1	GO:0010008	endosome membrane	Component	TAS	True	True
IRAK1	GO:0010604	positive regulation of macromolecule metabolic process	Process	IEA	True	True
IRAK1	GO:0016020	membrane	Component	IEA	True	True
IRAK1	GO:0016301	kinase activity	Function	IDA	True	True
IRAK1	GO:0016301	kinase activity	Function	IEA	True	True
IRAK1	GO:0016740	transferase activity	Function	IEA	True	True
IRAK1	GO:0019221	cytokine-mediated signaling pathway	Process	IEA	True	True
IRAK1	GO:0019901	protein kinase binding	Function	IPI	True	True
IRAK1	GO:0031072	heat shock protein binding	Function	IEA	True	True
IRAK1	GO:0031663	lipopolysaccharide-mediated signaling pathway	Process	IBA	True	True
IRAK1	GO:0031663	lipopolysaccharide-mediated signaling pathway	Process	IEA	True	True
IRAK1	GO:0031663	lipopolysaccharide-mediated signaling pathway	Process	IMP	True	True
IRAK1	GO:0032481	positive regulation of type I interferon production	Process	IMP	True	True
IRAK1	GO:0032496	response to lipopolysaccharide	Process	IMP	True	True
IRAK1	GO:0032991	protein-containing complex	Component	IDA	True	True
IRAK1	GO:0032991	protein-containing complex	Component	IEA	True	True
IRAK1	GO:0034134	toll-like receptor 2 signaling pathway	Process	IBA	True	True
IRAK1	GO:0034134	toll-like receptor 2 signaling pathway	Process	IEA	True	True
IRAK1	GO:0034134	toll-like receptor 2 signaling pathway	Process	IMP	True	True
IRAK1	GO:0034142	toll-like receptor 4 signaling pathway	Process	IBA	True	True
IRAK1	GO:0034162	toll-like receptor 9 signaling pathway	Process	TAS	True	True
IRAK1	GO:0034605	cellular response to heat	Process	IEA	True	True
IRAK1	GO:0035556	intracellular signal transduction	Process	IBA	True	True
IRAK1	GO:0038172	interleukin-33-mediated signaling pathway	Process	IDA	True	True
IRAK1	GO:0038172	interleukin-33-mediated signaling pathway	Process	IMP	True	True
IRAK1	GO:0038172	interleukin-33-mediated signaling pathway	Process	IMP	True	True
IRAK1	GO:0042802	identical protein binding	Function	IPI	True	True
IRAK1	GO:0042803	protein homodimerization activity	Function	IPI	True	True
IRAK1	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	Process	IBA	True	True
IRAK1	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	Process	IMP	True	True
IRAK1	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	Process	TAS	True	True
IRAK1	GO:0043124	negative regulation of canonical NF-kappaB signal transduction	Process	IMP	True	True
IRAK1	GO:0045087	innate immune response	Process	IBA	True	True
IRAK1	GO:0045087	innate immune response	Process	IEA	True	True
IRAK1	GO:0046777	protein autophosphorylation	Process	IDA	True	True
IRAK1	GO:0046777	protein autophosphorylation	Process	IDA	True	True
IRAK1	GO:0046777	protein autophosphorylation	Process	IDA	True	True
IRAK1	GO:0046982	protein heterodimerization activity	Function	IPI	True	True
IRAK1	GO:0048661	positive regulation of smooth muscle cell proliferation	Process	IEA	True	True
IRAK1	GO:0051092	positive regulation of NF-kappaB transcription factor activity	Process	IDA	True	True
IRAK1	GO:0060337	type I interferon-mediated signaling pathway	Process	IMP	True	True
IRAK1	GO:0070498	interleukin-1-mediated signaling pathway	Process	IBA	True	True
IRAK1	GO:0070498	interleukin-1-mediated signaling pathway	Process	IDA	True	True
IRAK1	GO:0070498	interleukin-1-mediated signaling pathway	Process	IDA	True	True
IRAK1	GO:0070498	interleukin-1-mediated signaling pathway	Process	IEA	True	True
IRAK1	GO:0070498	interleukin-1-mediated signaling pathway	Process	IMP	True	True
IRAK1	GO:0070555	response to interleukin-1	Process	IMP	True	True
IRAK1	GO:0071222	cellular response to lipopolysaccharide	Process	IEA	True	True
IRAK1	GO:0071456	cellular response to hypoxia	Process	IEA	True	True
IRAK1	GO:0106310	protein serine kinase activity	Function	IEA	True	True
IRAK1	GO:1902533	positive regulation of intracellular signal transduction	Process	IEA	True	True
IRAK1	GO:1904996	positive regulation of leukocyte adhesion to vascular endothelial cell	Process	IMP	True	True
KCND1	GO:0001508	action potential	Process	IBA	True	True
KCND1	GO:0005216	monoatomic ion channel activity	Function	IEA	True	True
KCND1	GO:0005249	voltage-gated potassium channel activity	Function	IEA	True	True
KCND1	GO:0005250	A-type (transient outward) potassium channel activity	Function	IBA	True	True
KCND1	GO:0005250	A-type (transient outward) potassium channel activity	Function	IDA	True	True
KCND1	GO:0005250	A-type (transient outward) potassium channel activity	Function	IEA	True	True
KCND1	GO:0005267	potassium channel activity	Function	IEA	True	True
KCND1	GO:0005886	plasma membrane	Component	IEA	True	True
KCND1	GO:0005886	plasma membrane	Component	TAS	True	True
KCND1	GO:0006811	monoatomic ion transport	Process	IEA	True	True
KCND1	GO:0006813	potassium ion transport	Process	IEA	True	True
KCND1	GO:0008076	voltage-gated potassium channel complex	Component	IBA	True	True
KCND1	GO:0008076	voltage-gated potassium channel complex	Component	IEA	True	True
KCND1	GO:0016020	membrane	Component	IEA	True	True
KCND1	GO:0034220	monoatomic ion transmembrane transport	Process	IEA	True	True
KCND1	GO:0034702	monoatomic ion channel complex	Component	IEA	True	True
KCND1	GO:0043025	neuronal cell body	Component	IBA	True	True
KCND1	GO:0043025	neuronal cell body	Component	IEA	True	True
KCND1	GO:0043197	dendritic spine	Component	IBA	True	True
KCND1	GO:0045211	postsynaptic membrane	Component	IBA	True	True
KCND1	GO:0046872	metal ion binding	Function	IEA	True	True
KCND1	GO:0051260	protein homooligomerization	Process	IEA	True	True
KCND1	GO:0055085	transmembrane transport	Process	IEA	True	True
KCND1	GO:0071805	potassium ion transmembrane transport	Process	IBA	True	True
KCND1	GO:0071805	potassium ion transmembrane transport	Process	IEA	True	True
